frame,x,y,width,height,box_area,smoothed_area,area_ratio,overtake_chance,status,tracking
1773,663,497,173,101,17473,17473.0,5.778108465608466,100,🚀 HIGH OVERTAKE CHANCE!,success
1774,665,497,173,101,17473,17473.0,5.778108465608466,100,🚀 HIGH OVERTAKE CHANCE!,success
1775,667,498,173,101,17473,17473.0,5.778108465608466,100,🚀 HIGH OVERTAKE CHANCE!,success
1776,670,498,173,101,17473,17473.0,5.778108465608466,100,🚀 HIGH OVERTAKE CHANCE!,success
1777,671,498,173,101,17473,17473.0,5.778108465608466,100,🚀 HIGH OVERTAKE CHANCE!,success
1778,672,496,182,106,19292,17594.266666666666,5.81820987654321,100,🚀 HIGH OVERTAKE CHANCE!,success
1779,673,496,182,106,19292,17715.533333333333,5.858311287477954,100,🚀 HIGH OVERTAKE CHANCE!,success
1780,680,499,173,101,17473,17715.533333333333,5.858311287477954,100,🚀 HIGH OVERTAKE CHANCE!,success
1781,680,499,173,101,17473,17715.533333333333,5.858311287477954,100,🚀 HIGH OVERTAKE CHANCE!,success
1782,685,502,165,96,15840,17606.666666666668,5.82231040564374,100,🚀 HIGH OVERTAKE CHANCE!,success
1783,687,500,173,101,17473,17606.666666666668,5.82231040564374,100,🚀 HIGH OVERTAKE CHANCE!,success
1784,688,500,173,101,17473,17606.666666666668,5.82231040564374,100,🚀 HIGH OVERTAKE CHANCE!,success
1785,689,500,173,101,17473,17606.666666666668,5.82231040564374,100,🚀 HIGH OVERTAKE CHANCE!,success
1786,695,499,173,101,17473,17606.666666666668,5.82231040564374,100,🚀 HIGH OVERTAKE CHANCE!,success
1787,695,496,182,106,19292,17727.933333333334,5.862411816578484,100,🚀 HIGH OVERTAKE CHANCE!,success
1788,703,496,182,106,19292,17849.2,5.902513227513228,100,🚀 HIGH OVERTAKE CHANCE!,success
1789,703,496,182,106,19292,17970.466666666667,5.942614638447972,100,🚀 HIGH OVERTAKE CHANCE!,success
1790,705,493,191,111,21201,18219.0,6.024801587301587,100,🚀 HIGH OVERTAKE CHANCE!,success
1791,710,493,191,111,21201,18467.533333333333,6.106988536155202,100,🚀 HIGH OVERTAKE CHANCE!,success
1792,711,494,191,111,21201,18716.066666666666,6.189175485008818,100,🚀 HIGH OVERTAKE CHANCE!,success
1793,719,495,191,111,21201,18843.333333333332,6.231261022927689,100,🚀 HIGH OVERTAKE CHANCE!,success
1794,727,499,182,106,19292,18843.333333333332,6.231261022927689,100,🚀 HIGH OVERTAKE CHANCE!,success
1795,728,499,182,106,19292,18964.6,6.271362433862433,100,🚀 HIGH OVERTAKE CHANCE!,success
1796,742,503,173,101,17473,18964.6,6.271362433862433,100,🚀 HIGH OVERTAKE CHANCE!,success
1797,746,506,165,96,15840,18964.6,6.271362433862433,100,🚀 HIGH OVERTAKE CHANCE!,success
1798,750,507,165,96,15840,18855.733333333334,6.235361552028219,100,🚀 HIGH OVERTAKE CHANCE!,success
1799,759,510,157,92,14444,18653.8,6.168584656084656,100,🚀 HIGH OVERTAKE CHANCE!,success
1800,759,510,157,92,14444,18451.866666666665,6.101807760141093,100,🚀 HIGH OVERTAKE CHANCE!,success
1801,768,511,157,92,14444,18249.933333333334,6.035030864197531,100,🚀 HIGH OVERTAKE CHANCE!,success
1802,768,511,157,92,14444,17926.733333333334,5.928152557319224,100,🚀 HIGH OVERTAKE CHANCE!,success
1803,776,512,157,92,14444,17603.533333333333,5.821274250440917,100,🚀 HIGH OVERTAKE CHANCE!,success
1804,775,512,157,92,14444,17280.333333333332,5.71439594356261,100,🚀 HIGH OVERTAKE CHANCE!,success
1805,780,512,157,92,14444,16829.866666666665,5.565432098765432,100,🚀 HIGH OVERTAKE CHANCE!,success
1806,784,512,157,92,14444,16379.4,5.416468253968254,100,🚀 HIGH OVERTAKE CHANCE!,success
1807,787,512,157,92,14444,15928.933333333332,5.267504409171075,100,🚀 HIGH OVERTAKE CHANCE!,success
1808,791,512,157,92,14444,15478.466666666667,5.118540564373898,100,🚀 HIGH OVERTAKE CHANCE!,success
1809,793,512,157,92,14444,15155.266666666666,5.0116622574955905,100,🚀 HIGH OVERTAKE CHANCE!,success
1810,799,514,150,87,13050,14739.133333333333,4.874052028218695,100,🚀 HIGH OVERTAKE CHANCE!,success
1811,803,512,157,92,14444,14537.2,4.807275132275133,100,🚀 HIGH OVERTAKE CHANCE!,success
1812,804,511,157,92,14444,14444.133333333333,4.776499118165785,100,🚀 HIGH OVERTAKE CHANCE!,success
1813,811,511,157,92,14444,14351.066666666668,4.745723104056438,100,🚀 HIGH OVERTAKE CHANCE!,success
1814,814,511,157,92,14444,14351.066666666668,4.745723104056438,100,🚀 HIGH OVERTAKE CHANCE!,success
1815,815,511,157,92,14444,14351.066666666668,4.745723104056438,100,🚀 HIGH OVERTAKE CHANCE!,success
1816,822,511,157,92,14444,14351.066666666668,4.745723104056438,100,🚀 HIGH OVERTAKE CHANCE!,success
1817,820,509,165,96,15840,14444.133333333333,4.776499118165785,100,🚀 HIGH OVERTAKE CHANCE!,success
1818,826,509,165,96,15840,14537.2,4.807275132275133,100,🚀 HIGH OVERTAKE CHANCE!,success
1819,827,509,165,96,15840,14630.266666666666,4.83805114638448,100,🚀 HIGH OVERTAKE CHANCE!,success
1820,829,509,165,96,15840,14723.333333333334,4.868827160493828,100,🚀 HIGH OVERTAKE CHANCE!,success
1821,830,507,173,101,17473,14925.266666666666,4.9356040564373895,100,🚀 HIGH OVERTAKE CHANCE!,success
1822,830,507,173,101,17473,15127.2,5.002380952380952,100,🚀 HIGH OVERTAKE CHANCE!,success
1823,834,506,173,101,17473,15329.133333333333,5.069157848324515,100,🚀 HIGH OVERTAKE CHANCE!,success
1824,835,506,173,101,17473,15531.066666666668,5.135934744268078,100,🚀 HIGH OVERTAKE CHANCE!,success
1825,837,506,173,101,17473,15825.933333333332,5.233443562610229,100,🚀 HIGH OVERTAKE CHANCE!,success
1826,839,505,173,101,17473,16027.866666666667,5.300220458553792,100,🚀 HIGH OVERTAKE CHANCE!,success
1827,840,505,173,101,17473,16229.8,5.366997354497355,100,🚀 HIGH OVERTAKE CHANCE!,success
1828,841,504,173,101,17473,16431.733333333334,5.433774250440917,100,🚀 HIGH OVERTAKE CHANCE!,success
1829,842,505,173,101,17473,16633.666666666668,5.50055114638448,100,🚀 HIGH OVERTAKE CHANCE!,success
1830,842,504,173,101,17473,16835.6,5.567328042328042,100,🚀 HIGH OVERTAKE CHANCE!,success
1831,842,505,173,101,17473,17037.533333333333,5.634104938271605,100,🚀 HIGH OVERTAKE CHANCE!,success
1832,842,505,173,101,17473,17146.4,5.670105820105821,100,🚀 HIGH OVERTAKE CHANCE!,success
1833,842,505,173,101,17473,17255.266666666666,5.706106701940035,100,🚀 HIGH OVERTAKE CHANCE!,success
1834,842,505,173,101,17473,17364.133333333335,5.742107583774251,100,🚀 HIGH OVERTAKE CHANCE!,success
1835,841,505,173,101,17473,17473.0,5.778108465608466,100,🚀 HIGH OVERTAKE CHANCE!,success
1836,842,505,173,101,17473,17473.0,5.778108465608466,100,🚀 HIGH OVERTAKE CHANCE!,success
1837,841,505,173,101,17473,17473.0,5.778108465608466,100,🚀 HIGH OVERTAKE CHANCE!,success
1838,841,504,173,101,17473,17473.0,5.778108465608466,100,🚀 HIGH OVERTAKE CHANCE!,success
1839,841,504,173,101,17473,17473.0,5.778108465608466,100,🚀 HIGH OVERTAKE CHANCE!,success
1840,840,504,173,101,17473,17473.0,5.778108465608466,100,🚀 HIGH OVERTAKE CHANCE!,success
1841,841,503,173,101,17473,17473.0,5.778108465608466,100,🚀 HIGH OVERTAKE CHANCE!,success
1842,843,505,165,96,15840,17364.133333333335,5.742107583774251,100,🚀 HIGH OVERTAKE CHANCE!,success
1843,839,503,173,101,17473,17364.133333333335,5.742107583774251,100,🚀 HIGH OVERTAKE CHANCE!,success
1844,843,504,165,96,15840,17255.266666666666,5.706106701940035,100,🚀 HIGH OVERTAKE CHANCE!,success
1845,843,504,165,96,15840,17146.4,5.670105820105821,100,🚀 HIGH OVERTAKE CHANCE!,success
1846,842,504,165,96,15840,17037.533333333333,5.634104938271605,100,🚀 HIGH OVERTAKE CHANCE!,success
1847,838,502,173,101,17473,17037.533333333333,5.634104938271605,100,🚀 HIGH OVERTAKE CHANCE!,success
1848,841,503,165,96,15840,16928.666666666668,5.59810405643739,100,🚀 HIGH OVERTAKE CHANCE!,success
1849,841,503,165,96,15840,16819.8,5.562103174603174,100,🚀 HIGH OVERTAKE CHANCE!,success
1850,840,503,165,96,15840,16710.933333333334,5.52610229276896,100,🚀 HIGH OVERTAKE CHANCE!,success
1851,839,503,165,96,15840,16602.066666666666,5.490101410934744,100,🚀 HIGH OVERTAKE CHANCE!,success
1852,839,504,165,96,15840,16493.2,5.454100529100529,100,🚀 HIGH OVERTAKE CHANCE!,success
1853,839,504,165,96,15840,16384.333333333332,5.418099647266313,100,🚀 HIGH OVERTAKE CHANCE!,success
1854,838,504,165,96,15840,16275.466666666667,5.382098765432099,100,🚀 HIGH OVERTAKE CHANCE!,success
1855,838,503,165,96,15840,16166.6,5.346097883597884,100,🚀 HIGH OVERTAKE CHANCE!,success
1856,837,503,165,96,15840,16057.733333333334,5.310097001763668,100,🚀 HIGH OVERTAKE CHANCE!,success
1857,836,503,165,96,15840,16057.733333333334,5.310097001763668,100,🚀 HIGH OVERTAKE CHANCE!,success
1858,835,503,165,96,15840,15948.866666666667,5.274096119929453,100,🚀 HIGH OVERTAKE CHANCE!,success
1859,835,503,165,96,15840,15948.866666666667,5.274096119929453,100,🚀 HIGH OVERTAKE CHANCE!,success
1860,834,503,165,96,15840,15948.866666666667,5.274096119929453,100,🚀 HIGH OVERTAKE CHANCE!,success
1861,834,503,165,96,15840,15948.866666666667,5.274096119929453,100,🚀 HIGH OVERTAKE CHANCE!,success
1862,832,502,165,96,15840,15840.0,5.238095238095238,100,🚀 HIGH OVERTAKE CHANCE!,success
1863,836,504,157,92,14444,15746.933333333332,5.20731922398589,100,🚀 HIGH OVERTAKE CHANCE!,success
1864,835,503,157,92,14444,15653.866666666667,5.176543209876543,100,🚀 HIGH OVERTAKE CHANCE!,success
1865,835,503,157,92,14444,15560.8,5.1457671957671955,100,🚀 HIGH OVERTAKE CHANCE!,success
1866,834,503,157,92,14444,15467.733333333334,5.114991181657849,100,🚀 HIGH OVERTAKE CHANCE!,success
1867,834,502,157,92,14444,15374.666666666666,5.084215167548501,100,🚀 HIGH OVERTAKE CHANCE!,success
1868,834,502,157,92,14444,15281.6,5.053439153439154,100,🚀 HIGH OVERTAKE CHANCE!,success
1869,834,502,157,92,14444,15188.533333333333,5.022663139329806,100,🚀 HIGH OVERTAKE CHANCE!,success
1870,834,502,157,92,14444,15095.466666666667,4.991887125220459,100,🚀 HIGH OVERTAKE CHANCE!,success
1871,834,501,157,92,14444,15002.4,4.961111111111111,100,🚀 HIGH OVERTAKE CHANCE!,success
1872,837,503,150,87,13050,14816.4,4.8996031746031745,100,🚀 HIGH OVERTAKE CHANCE!,success
1873,838,503,150,87,13050,14630.4,4.838095238095238,100,🚀 HIGH OVERTAKE CHANCE!,success
1874,837,502,150,87,13050,14444.4,4.776587301587301,100,🚀 HIGH OVERTAKE CHANCE!,success
1875,841,503,143,83,11869,14179.666666666666,4.689043209876543,100,🚀 HIGH OVERTAKE CHANCE!,success
1876,841,502,143,83,11869,13914.933333333332,4.601499118165784,100,🚀 HIGH OVERTAKE CHANCE!,success
1877,841,502,143,83,11869,13650.2,4.513955026455027,100,🚀 HIGH OVERTAKE CHANCE!,success
1878,840,501,143,83,11869,13478.533333333333,4.457186948853615,100,🚀 HIGH OVERTAKE CHANCE!,success
1879,840,501,143,83,11869,13306.866666666667,4.400418871252205,100,🚀 HIGH OVERTAKE CHANCE!,success
1880,841,500,143,83,11869,13135.2,4.343650793650794,100,🚀 HIGH OVERTAKE CHANCE!,success
1881,840,500,143,83,11869,12963.533333333333,4.286882716049383,100,🚀 HIGH OVERTAKE CHANCE!,success
1882,844,501,136,79,10744,12716.866666666667,4.205313051146384,100,🚀 HIGH OVERTAKE CHANCE!,success
1883,841,500,143,83,11869,12545.2,4.148544973544974,100,🚀 HIGH OVERTAKE CHANCE!,success
1884,840,500,143,83,11869,12373.533333333333,4.091776895943562,100,🚀 HIGH OVERTAKE CHANCE!,success
1885,844,501,136,79,10744,12126.866666666667,4.010207231040565,100,🚀 HIGH OVERTAKE CHANCE!,success
1886,841,500,143,83,11869,11955.2,3.9534391534391538,100,🚀 HIGH OVERTAKE CHANCE!,success
1887,840,500,143,83,11869,11876.466666666667,3.9274029982363317,100,🚀 HIGH OVERTAKE CHANCE!,success
1888,843,501,136,79,10744,11722.733333333334,3.8765652557319226,100,🚀 HIGH OVERTAKE CHANCE!,success
1889,841,500,143,83,11869,11644.0,3.8505291005291005,100,🚀 HIGH OVERTAKE CHANCE!,success
1890,840,499,143,83,11869,11644.0,3.8505291005291005,100,🚀 HIGH OVERTAKE CHANCE!,success
1891,843,500,136,79,10744,11569.0,3.825727513227513,100,🚀 HIGH OVERTAKE CHANCE!,success
1892,843,500,136,79,10744,11494.0,3.800925925925926,100,🚀 HIGH OVERTAKE CHANCE!,success
1893,843,500,136,79,10744,11419.0,3.7761243386243386,100,🚀 HIGH OVERTAKE CHANCE!,success
1894,844,499,136,79,10744,11344.0,3.751322751322751,100,🚀 HIGH OVERTAKE CHANCE!,success
1895,847,501,129,75,9675,11197.733333333334,3.7029541446208114,100,🚀 HIGH OVERTAKE CHANCE!,success
1896,847,502,129,75,9675,11051.466666666667,3.654585537918871,100,🚀 HIGH OVERTAKE CHANCE!,success
1897,844,501,136,79,10744,11051.466666666667,3.654585537918871,100,🚀 HIGH OVERTAKE CHANCE!,success
1898,844,502,136,79,10744,10976.466666666667,3.629783950617284,100,🚀 HIGH OVERTAKE CHANCE!,success
1899,844,502,136,79,10744,10901.466666666667,3.6049823633156968,100,🚀 HIGH OVERTAKE CHANCE!,success
1900,844,502,136,79,10744,10901.466666666667,3.6049823633156968,100,🚀 HIGH OVERTAKE CHANCE!,success
1901,848,504,129,75,9675,10755.2,3.556613756613757,100,🚀 HIGH OVERTAKE CHANCE!,success
1902,849,503,129,75,9675,10608.933333333332,3.5082451499118164,100,🚀 HIGH OVERTAKE CHANCE!,success
1903,849,502,129,75,9675,10537.666666666666,3.4846781305114636,100,🚀 HIGH OVERTAKE CHANCE!,success
1904,850,502,129,75,9675,10391.4,3.436309523809524,100,🚀 HIGH OVERTAKE CHANCE!,success
1905,850,501,129,75,9675,10245.133333333333,3.3879409171075836,100,🚀 HIGH OVERTAKE CHANCE!,success
1906,851,500,129,75,9675,10173.866666666667,3.3643738977072313,100,🚀 HIGH OVERTAKE CHANCE!,success
1907,851,500,129,75,9675,10102.6,3.3408068783068785,100,🚀 HIGH OVERTAKE CHANCE!,success
1908,852,499,129,75,9675,10031.333333333334,3.3172398589065257,100,🚀 HIGH OVERTAKE CHANCE!,success
1909,852,499,129,75,9675,9960.066666666668,3.293672839506173,100,🚀 HIGH OVERTAKE CHANCE!,success
1910,853,499,129,75,9675,9960.066666666668,3.293672839506173,100,🚀 HIGH OVERTAKE CHANCE!,success
1911,855,499,129,75,9675,9960.066666666668,3.293672839506173,100,🚀 HIGH OVERTAKE CHANCE!,success
1912,855,499,129,75,9675,9888.8,3.2701058201058197,100,🚀 HIGH OVERTAKE CHANCE!,success
1913,859,501,123,72,8856,9762.933333333332,3.2284832451499117,100,🚀 HIGH OVERTAKE CHANCE!,success
1914,859,500,123,72,8856,9637.066666666668,3.1868606701940037,100,🚀 HIGH OVERTAKE CHANCE!,success
1915,860,500,123,72,8856,9511.2,3.1452380952380956,100,🚀 HIGH OVERTAKE CHANCE!,success
1916,858,498,129,75,9675,9511.2,3.1452380952380956,100,🚀 HIGH OVERTAKE CHANCE!,success
1917,859,501,129,75,9675,9511.2,3.1452380952380956,100,🚀 HIGH OVERTAKE CHANCE!,success
1918,863,501,123,72,8856,9456.6,3.12718253968254,100,🚀 HIGH OVERTAKE CHANCE!,success
1919,864,500,123,72,8856,9402.0,3.109126984126984,100,🚀 HIGH OVERTAKE CHANCE!,success
1920,867,502,117,68,7956,9287.4,3.0712301587301587,100,🚀 HIGH OVERTAKE CHANCE!,success
1921,868,501,117,68,7956,9172.8,3.033333333333333,100,🚀 HIGH OVERTAKE CHANCE!,success
1922,866,499,123,72,8856,9118.2,3.015277777777778,100,🚀 HIGH OVERTAKE CHANCE!,success
1923,868,499,123,72,8856,9063.6,2.9972222222222222,100,🚀 HIGH OVERTAKE CHANCE!,success
1924,871,500,117,68,7956,8949.0,2.9593253968253967,100,🚀 HIGH OVERTAKE CHANCE!,success
1925,872,501,117,68,7956,8834.4,2.9214285714285713,100,🚀 HIGH OVERTAKE CHANCE!,success
1926,873,500,117,68,7956,8719.8,2.883531746031746,100,🚀 HIGH OVERTAKE CHANCE!,success
1927,873,500,117,68,7956,8605.2,2.8456349206349207,100,🚀 HIGH OVERTAKE CHANCE!,success
1928,875,499,117,68,7956,8545.2,2.825793650793651,100,🚀 HIGH OVERTAKE CHANCE!,success
1929,876,498,117,68,7956,8485.2,2.805952380952381,100,🚀 HIGH OVERTAKE CHANCE!,success
1930,877,498,117,68,7956,8425.2,2.7861111111111114,100,🚀 HIGH OVERTAKE CHANCE!,success
1931,877,498,117,68,7956,8310.6,2.748214285714286,100,🚀 HIGH OVERTAKE CHANCE!,success
1932,877,498,117,68,7956,8196.0,2.7103174603174605,100,🚀 HIGH OVERTAKE CHANCE!,success
1933,878,498,117,68,7956,8136.0,2.6904761904761907,100,🚀 HIGH OVERTAKE CHANCE!,success
1934,879,498,117,68,7956,8076.0,2.6706349206349205,100,🚀 HIGH OVERTAKE CHANCE!,success
1935,879,498,117,68,7956,8076.0,2.6706349206349205,100,🚀 HIGH OVERTAKE CHANCE!,success
1936,880,498,117,68,7956,8076.0,2.6706349206349205,100,🚀 HIGH OVERTAKE CHANCE!,success
1937,880,499,117,68,7956,8016.0,2.6507936507936507,100,🚀 HIGH OVERTAKE CHANCE!,success
1938,881,498,117,68,7956,7956.0,2.630952380952381,100,🚀 HIGH OVERTAKE CHANCE!,success
1939,881,498,117,68,7956,7956.0,2.630952380952381,100,🚀 HIGH OVERTAKE CHANCE!,success
1940,882,497,117,68,7956,7956.0,2.630952380952381,100,🚀 HIGH OVERTAKE CHANCE!,success
1941,883,496,117,68,7956,7956.0,2.630952380952381,100,🚀 HIGH OVERTAKE CHANCE!,success
1942,883,496,117,68,7956,7956.0,2.630952380952381,100,🚀 HIGH OVERTAKE CHANCE!,success
1943,881,493,123,72,8856,8016.0,2.6507936507936507,100,🚀 HIGH OVERTAKE CHANCE!,success
1944,882,493,123,72,8856,8076.0,2.6706349206349205,100,🚀 HIGH OVERTAKE CHANCE!,success
1945,879,491,129,75,9675,8190.6,2.708531746031746,100,🚀 HIGH OVERTAKE CHANCE!,success
1946,879,492,129,75,9675,8305.2,2.746428571428572,100,🚀 HIGH OVERTAKE CHANCE!,success
1947,879,493,129,75,9675,8419.8,2.7843253968253965,100,🚀 HIGH OVERTAKE CHANCE!,success
1948,879,493,129,75,9675,8534.4,2.822222222222222,100,🚀 HIGH OVERTAKE CHANCE!,success
1949,879,493,129,75,9675,8649.0,2.8601190476190474,100,🚀 HIGH OVERTAKE CHANCE!,success
1950,879,492,129,75,9675,8763.6,2.898015873015873,100,🚀 HIGH OVERTAKE CHANCE!,success
1951,879,492,129,75,9675,8878.2,2.935912698412699,100,🚀 HIGH OVERTAKE CHANCE!,success
1952,879,493,129,75,9675,8992.8,2.9738095238095235,100,🚀 HIGH OVERTAKE CHANCE!,success
1953,878,492,129,75,9675,9107.4,3.011706349206349,100,🚀 HIGH OVERTAKE CHANCE!,success
1954,878,492,129,75,9675,9222.0,3.0496031746031744,100,🚀 HIGH OVERTAKE CHANCE!,success
1955,878,492,129,75,9675,9336.6,3.0875,100,🚀 HIGH OVERTAKE CHANCE!,success
1956,876,492,129,75,9675,9451.2,3.125396825396826,100,🚀 HIGH OVERTAKE CHANCE!,success
1957,879,493,123,72,8856,9511.2,3.1452380952380956,100,🚀 HIGH OVERTAKE CHANCE!,success
1958,879,492,123,72,8856,9511.2,3.1452380952380956,100,🚀 HIGH OVERTAKE CHANCE!,success
1959,878,492,123,72,8856,9511.2,3.1452380952380956,100,🚀 HIGH OVERTAKE CHANCE!,success
1960,878,491,123,72,8856,9456.6,3.12718253968254,100,🚀 HIGH OVERTAKE CHANCE!,success
1961,880,492,117,68,7956,9342.0,3.0892857142857144,100,🚀 HIGH OVERTAKE CHANCE!,success
1962,880,492,117,68,7956,9227.4,3.051388888888889,100,🚀 HIGH OVERTAKE CHANCE!,success
1963,879,492,117,68,7956,9112.8,3.0134920634920634,100,🚀 HIGH OVERTAKE CHANCE!,success
1964,882,493,112,65,7280,8953.133333333333,2.9606922398589064,100,🚀 HIGH OVERTAKE CHANCE!,success
1965,878,492,117,68,7956,8838.533333333333,2.922795414462081,100,🚀 HIGH OVERTAKE CHANCE!,success
1966,877,492,117,68,7956,8723.933333333332,2.8848985890652554,100,🚀 HIGH OVERTAKE CHANCE!,success
1967,877,492,117,68,7956,8609.333333333334,2.8470017636684304,100,🚀 HIGH OVERTAKE CHANCE!,success
1968,876,492,117,68,7956,8494.733333333334,2.809104938271605,100,🚀 HIGH OVERTAKE CHANCE!,success
1969,875,492,117,68,7956,8380.133333333333,2.7712081128747794,100,🚀 HIGH OVERTAKE CHANCE!,success
1970,877,493,112,65,7280,8220.466666666667,2.718408289241623,100,🚀 HIGH OVERTAKE CHANCE!,success
1971,874,492,117,68,7956,8105.866666666667,2.6805114638447973,100,🚀 HIGH OVERTAKE CHANCE!,success
1972,873,492,117,68,7956,8045.866666666667,2.6606701940035276,100,🚀 HIGH OVERTAKE CHANCE!,success
1973,870,490,123,72,8856,8045.866666666667,2.6606701940035276,100,🚀 HIGH OVERTAKE CHANCE!,success
1974,869,491,123,72,8856,8045.866666666667,2.6606701940035276,100,🚀 HIGH OVERTAKE CHANCE!,success
1975,868,491,123,72,8856,8045.866666666667,2.6606701940035276,100,🚀 HIGH OVERTAKE CHANCE!,success
1976,866,491,123,72,8856,8105.866666666667,2.6805114638447973,100,🚀 HIGH OVERTAKE CHANCE!,success
1977,867,491,123,72,8856,8165.866666666667,2.700352733686067,100,🚀 HIGH OVERTAKE CHANCE!,success
1978,861,490,129,75,9675,8280.466666666667,2.7382495590828926,100,🚀 HIGH OVERTAKE CHANCE!,success
1979,861,490,129,75,9675,8440.133333333333,2.791049382716049,100,🚀 HIGH OVERTAKE CHANCE!,success
1980,861,490,129,75,9675,8554.733333333334,2.8289462081128747,100,🚀 HIGH OVERTAKE CHANCE!,success
1981,861,490,129,75,9675,8669.333333333334,2.8668430335097,100,🚀 HIGH OVERTAKE CHANCE!,success
1982,861,490,129,75,9675,8783.933333333332,2.904739858906525,100,🚀 HIGH OVERTAKE CHANCE!,success
